Timestamp,Analog1_chA,Analog1_chB 
40228,2687.000,1842.000,
40232,2699.000,1853.000,
40236,2712.000,1869.000,
40240,2707.000,1867.000,
40244,2716.000,1854.000,
40248,2721.000,1865.000,
40252,2722.000,1883.000,
40256,2721.000,1887.000,
40260,2716.000,1862.000,
40264,2713.000,1859.000,
40268,2708.000,1883.000,
40272,2714.000,1883.000,
40276,2708.000,1863.000,
40280,2705.000,1861.000,
40284,2704.000,1871.000,
40288,2697.000,1871.000,
40292,2692.000,1864.000,
40296,2695.000,1852.000,
40300,2692.000,1863.000,
40304,2696.000,1871.000,
40308,2691.000,1858.000,
40312,2686.000,1854.000,
40316,2694.000,1860.000,
40320,2695.000,1870.000,
40324,2721.000,1890.000,
40328,2731.000,1870.000,
40332,2721.000,1870.000,
40336,2724.000,1884.000,
40340,2727.000,1890.000,
40344,2719.000,1865.000,
40348,2718.000,1861.000,
40352,2717.000,1874.000,
40356,2721.000,1886.000,
40360,2716.000,1872.000,
40364,2709.000,1855.000,
40368,2716.000,1872.000,
40372,2738.000,1889.000,
40376,2715.000,1870.000,
40380,2719.000,1864.000,
40384,2721.000,1869.000,
40388,2715.000,1884.000,
40392,2720.000,1878.000,
40396,2715.000,1859.000,
40400,2713.000,1873.000,
40404,2696.000,1866.000,
40408,2700.000,1871.000,
40412,2701.000,1864.000,
40416,2707.000,1860.000,
40420,2708.000,1865.000,
40424,2697.000,1874.000,
40428,2703.000,1874.000,
40432,2685.000,1850.000,
40436,2709.000,1860.000,
40440,2717.000,1881.000,
40444,2715.000,1872.000,
40448,2716.000,1855.000,
40452,2715.000,1863.000,
40456,2717.000,1878.000,
40460,2715.000,1878.000,
40464,2720.000,1863.000,
40468,2712.000,1863.000,
40472,2708.000,1877.000,
40476,2712.000,1878.000,
40480,2705.000,1852.000,
40484,2697.000,1862.000,
40488,2714.000,1873.000,
40492,2715.000,1877.000,
40496,2709.000,1861.000,
40500,2712.000,1855.000,
40504,2708.000,1872.000,
40508,2709.000,1879.000,
40512,2707.000,1859.000,
40516,2702.000,1854.000,
40520,2704.000,1874.000,
40524,2687.000,1874.000,
40528,2701.000,1855.000,
40532,2690.000,1849.000,
40536,2685.000,1858.000,
40540,2685.000,1872.000,
40544,2685.000,1856.000,
40548,2680.000,1845.000,
40552,2682.000,1853.000,
40556,2683.000,1859.000,
40560,2680.000,1858.000,
40564,2696.000,1851.000,
40568,2682.000,1841.000,
40572,2681.000,1855.000,
40576,2682.000,1870.000,
40580,2669.000,1850.000,
40584,2662.000,1827.000,
40588,2660.000,1835.000,
40592,2652.000,1849.000,
40596,2638.000,1832.000,
40600,2624.000,1818.000,
40604,2611.000,1815.000,
40608,2603.000,1823.000,
40612,2588.000,1799.000,
40616,2568.000,1788.000,
40620,2547.000,1776.000,
40624,2533.000,1785.000,
40628,2517.000,1768.000,
40632,2488.000,1735.000,
40636,2465.000,1736.000,
40640,2459.000,1744.000,
40644,2364.000,1664.000,
40648,2373.000,1647.000,
40652,2383.000,1642.000,
40656,2378.000,1647.000,
40660,2390.000,1674.000,
40664,2387.000,1655.000,
40668,2397.000,1653.000,
40672,2408.000,1667.000,
40676,2409.000,1685.000,
40680,2417.000,1684.000,
40684,2418.000,1668.000,
40688,2430.000,1675.000,
40692,2421.000,1693.000,
40696,2429.000,1693.000,
40700,2439.000,1681.000,
40704,2444.000,1675.000,
40708,2435.000,1702.000,
40712,2438.000,1708.000,
40716,2441.000,1686.000,
40720,2439.000,1687.000,
40724,2443.000,1704.000,
40728,2445.000,1712.000,
40732,2441.000,1692.000,
40736,2445.000,1688.000,
40740,2437.000,1696.000,
40744,2448.000,1709.000,
40748,2458.000,1697.000,
40752,2464.000,1689.000,
40756,2461.000,1709.000,
40760,2470.000,1722.000,
40764,2475.000,1719.000,
40768,2465.000,1703.000,
40772,2477.000,1728.000,
40776,2486.000,1732.000,
40780,2494.000,1732.000,
40784,2505.000,1716.000,
40788,2506.000,1733.000,
40792,2520.000,1755.000,
40796,2522.000,1747.000,
40800,2538.000,1740.000,
40804,2674.000,1836.000,
40808,2671.000,1842.000,
40812,2684.000,1857.000,
40816,2689.000,1852.000,
40820,2694.000,1845.000,
40824,2687.000,1852.000,
40828,2701.000,1872.000,
40832,2703.000,1865.000,
40836,2704.000,1854.000,
40840,2720.000,1860.000,
40844,2718.000,1879.000,
40848,2725.000,1873.000,
40852,2722.000,1860.000,
40856,2734.000,1867.000,
40860,2737.000,1892.000,
40864,2746.000,1897.000,
40868,2760.000,1884.000,
40872,2752.000,1884.000,
40876,2762.000,1904.000,
40880,2763.000,1900.000,
40884,2659.000,1851.000,
40888,2654.000,1829.000,
40892,2650.000,1835.000,
40896,2675.000,1847.000,
40900,2654.000,1840.000,
40904,2657.000,1826.000,
40908,2657.000,1833.000,
40912,2667.000,1850.000,
40916,2683.000,1854.000,
40920,2696.000,1844.000,
40924,2707.000,1846.000,
40928,2717.000,1873.000,
40932,2737.000,1884.000,
40936,2753.000,1873.000,
40940,2775.000,1877.000,
40944,2792.000,1903.000,
40948,2813.000,1918.000,
40952,2812.000,1903.000,
40956,2816.000,1911.000,
40960,2822.000,1932.000,
40964,2837.000,1943.000,
40968,2837.000,1936.000,
40972,2851.000,1932.000,
40976,2868.000,1948.000,
40980,2889.000,1969.000,
40984,2904.000,1961.000,
40988,2916.000,1962.000,
40992,2933.000,1983.000,
40996,2958.000,2008.000,
41000,2973.000,2011.000,
41004,2986.000,2010.000,
41008,3006.000,2022.000,
41012,3026.000,2047.000,
41016,3037.000,2054.000,
41020,3047.000,2048.000,
41024,3068.000,2064.000,
41028,3088.000,2083.000,
41032,3094.000,2090.000,
41036,3109.000,2084.000,
41040,3116.000,2087.000,
41044,2888.000,1996.000,
41048,2866.000,1999.000,
41052,2844.000,1973.000,
41056,2827.000,1949.000,
41060,2803.000,1952.000,
41064,2798.000,1959.000,
41068,2792.000,1937.000,
41072,2770.000,1916.000,
41076,2759.000,1918.000,
41080,2763.000,1924.000,
41084,2743.000,1906.000,
41088,2741.000,1884.000,
41092,2736.000,1891.000,
41096,2740.000,1904.000,
41100,2742.000,1901.000,
41104,2741.000,1884.000,
41108,2734.000,1877.000,
41112,2752.000,1898.000,
41116,2751.000,1902.000,
41120,2765.000,1886.000,
41124,2919.000,1975.000,
41128,2924.000,1991.000,
41132,2928.000,2010.000,
41136,2935.000,2008.000,
41140,2928.000,1991.000,
41144,2928.000,1991.000,
41148,2911.000,2005.000,
41152,2913.000,1997.000,
41156,2895.000,1983.000,
41160,2897.000,1978.000,
41164,2897.000,1989.000,
41168,2875.000,1992.000,
41172,2872.000,1966.000,
41176,2858.000,1955.000,
41180,2847.000,1980.000,
41184,2834.000,1976.000,
41188,2830.000,1950.000,
41192,2813.000,1934.000,
41196,2812.000,1948.000,
41200,2802.000,1947.000,
41204,2846.000,1957.000,
41208,2848.000,1948.000,
41212,2835.000,1938.000,
41216,2840.000,1953.000,
41220,2834.000,1960.000,
41224,2829.000,1943.000,
41228,2820.000,1935.000,
41232,2821.000,1947.000,
41236,2820.000,1953.000,
41240,2809.000,1934.000,
41244,2813.000,1928.000,
41248,2796.000,1934.000,
41252,2798.000,1932.000,
41256,2800.000,1926.000,
41260,2782.000,1901.000,
41264,2779.000,1915.000,
41268,2779.000,1928.000,
41272,2776.000,1911.000,
41276,2763.000,1897.000,
41280,2752.000,1899.000,
41284,2733.000,1889.000,
41288,2745.000,1899.000,
41292,2744.000,1885.000,
41296,2741.000,1877.000,
41300,2741.000,1896.000,
41304,2735.000,1904.000,
41308,2747.000,1890.000,
41312,2739.000,1883.000,
41316,2744.000,1882.000,
41320,2744.000,1904.000,
41324,2743.000,1896.000,
41328,2731.000,1875.000,
41332,2727.000,1879.000,
41336,2727.000,1895.000,
41340,2737.000,1881.000,
41344,2720.000,1866.000,
41348,2712.000,1870.000,
41352,2705.000,1879.000,
41356,2711.000,1888.000,
41360,2713.000,1867.000,
41364,2710.000,1859.000,
41368,2694.000,1878.000,
41372,2695.000,1872.000,
41376,2696.000,1852.000,
41380,2695.000,1857.000,
41384,2695.000,1867.000,
41388,2696.000,1873.000,
41392,2697.000,1857.000,
41396,2691.000,1856.000,
41400,2704.000,1868.000,
41404,2709.000,1876.000,
41408,2712.000,1862.000,
41412,2713.000,1851.000,
41416,2710.000,1872.000,
41420,2729.000,1889.000,
41424,2730.000,1876.000,
41428,2731.000,1870.000,
41432,2736.000,1879.000,
41436,2737.000,1891.000,
41440,2746.000,1881.000,
41444,2756.000,1882.000,
41448,2744.000,1884.000,
41452,2743.000,1895.000,
41456,2748.000,1903.000,
41460,2754.000,1883.000,
41464,2743.000,1875.000,
41468,2748.000,1895.000,
41472,2728.000,1901.000,
41476,2742.000,1896.000,
41480,2742.000,1880.000,
41484,2739.000,1883.000,
41488,2740.000,1904.000,
41492,2737.000,1896.000,
41496,2735.000,1880.000,
41500,2739.000,1885.000,
41504,2743.000,1901.000,
41508,2749.000,1893.000,
41512,2746.000,1883.000,
41516,2746.000,1881.000,
41520,2752.000,1900.000,
41524,2730.000,1893.000,
41528,2728.000,1882.000,
41532,2727.000,1869.000,
41536,2731.000,1878.000,
41540,2731.000,1894.000,
41544,2731.000,1888.000,
41548,2728.000,1870.000,
41552,2736.000,1878.000,
41556,2738.000,1896.000,
41560,2740.000,1890.000,
41564,2738.000,1874.000,
41568,2740.000,1880.000,
41572,2742.000,1900.000,
41576,2752.000,1896.000,
41580,2751.000,1884.000,
41584,2745.000,1883.000,
41588,2757.000,1912.000,
41592,2760.000,1906.000,
41596,2757.000,1887.000,
41600,2763.000,1887.000,
41604,2768.000,1903.000,
41608,2763.000,1913.000,
41612,2765.000,1891.000,
41616,2768.000,1893.000,
41620,2758.000,1901.000,
41624,2769.000,1914.000,
41628,2762.000,1900.000,
41632,2768.000,1893.000,
41636,2760.000,1900.000,
41640,2755.000,1920.000,
41644,2752.000,1898.000,
41648,2756.000,1882.000,
41652,2752.000,1891.000,
41656,2751.000,1903.000,
41660,2750.000,1897.000,
41664,2744.000,1884.000,
41668,2742.000,1895.000,
41672,2742.000,1903.000,
41676,2741.000,1893.000,
41680,2740.000,1876.000,
41684,2750.000,1886.000,
41688,2760.000,1898.000,
41692,2759.000,1907.000,
41696,2760.000,1899.000,
41700,2760.000,1886.000,
41704,2761.000,1900.000,
41708,2755.000,1911.000,
41712,2752.000,1901.000,
41716,2767.000,1896.000,
41720,2761.000,1894.000,
41724,2755.000,1910.000,
41728,2753.000,1904.000,
41732,2749.000,1887.000,
41736,2756.000,1889.000,
41740,2754.000,1907.000,
41744,2750.000,1901.000,
41748,2746.000,1884.000,
41752,2749.000,1885.000,
41756,2743.000,1902.000,
41760,2752.000,1900.000,
41764,2761.000,1906.000,
41768,2761.000,1885.000,
41772,2764.000,1906.000,
41776,2753.000,1907.000,
41780,2754.000,1912.000,
41784,2767.000,1884.000,
41788,2759.000,1893.000,
41792,2758.000,1906.000,
41796,2757.000,1909.000,
41800,2760.000,1885.000,
41804,2760.000,1883.000,
41808,2757.000,1907.000,
41812,2768.000,1909.000,
41816,2755.000,1890.000,
41820,2762.000,1894.000,
41824,2760.000,1901.000,
41828,2762.000,1914.000,
41832,2760.000,1896.000,
41836,2760.000,1891.000,
41840,2751.000,1903.000,
41844,2760.000,1903.000,
41848,2761.000,1904.000,
41852,2747.000,1885.000,
41856,2748.000,1891.000,
41860,2747.000,1908.000,
41864,2745.000,1893.000,
41868,2744.000,1884.000,
41872,2733.000,1887.000,
41876,2730.000,1905.000,
41880,2733.000,1896.000,
41884,2738.000,1874.000,
41888,2732.000,1885.000,
41892,2735.000,1900.000,
41896,2735.000,1896.000,
41900,2735.000,1876.000,
41904,2727.000,1882.000,
41908,2736.000,1896.000,
41912,2738.000,1887.000,
41916,2741.000,1880.000,
41920,2732.000,1876.000,
41924,2741.000,1890.000,
41928,2742.000,1899.000,
41932,2745.000,1894.000,
41936,2746.000,1881.000,
41940,2744.000,1886.000,
41944,2747.000,1908.000,
41948,2743.000,1898.000,
41952,2740.000,1879.000,
41956,2748.000,1883.000,
41960,2746.000,1897.000,
41964,2748.000,1895.000,
41968,2741.000,1879.000,
41972,2735.000,1888.000,
41976,2738.000,1897.000,
41980,2747.000,1896.000,
41984,2747.000,1879.000,
41988,2741.000,1882.000,
41992,2741.000,1900.000,
41996,2748.000,1904.000,
42000,2756.000,1887.000,
42004,2744.000,1877.000,
42008,2746.000,1877.000,
42012,2745.000,1901.000,
42016,2743.000,1898.000,
42020,2737.000,1880.000,
42024,2744.000,1881.000,
42028,2731.000,1900.000,
42032,2736.000,1898.000,
42036,2725.000,1881.000,
42040,2734.000,1878.000,
42044,2745.000,1895.000,
42048,2745.000,1898.000,
42052,2747.000,1888.000,
42056,2738.000,1878.000,
42060,2742.000,1898.000,
42064,2750.000,1902.000,
42068,2754.000,1890.000,
42072,2749.000,1880.000,
42076,2749.000,1897.000,
42080,2752.000,1902.000,
42084,2746.000,1887.000,
42088,2746.000,1883.000,
42092,2748.000,1893.000,
42096,2754.000,1901.000,
42100,2751.000,1903.000,
42104,2761.000,1885.000,
42108,2762.000,1897.000,
42112,2759.000,1914.000,
42116,2761.000,1906.000,
42120,2766.000,1879.000,
42124,2763.000,1893.000,
42128,2760.000,1913.000,
42132,2761.000,1905.000,
42136,2766.000,1890.000,
42140,2755.000,1894.000,
42144,2760.000,1902.000,
42148,2751.000,1906.000,
42152,2744.000,1879.000,
42156,2740.000,1884.000,
42160,2735.000,1898.000,
42164,2730.000,1894.000,
42168,2726.000,1886.000,
42172,2727.000,1872.000,
42176,2727.000,1873.000,
42180,2729.000,1896.000,
42184,2733.000,1890.000,
42188,2732.000,1872.000,
42192,2732.000,1869.000,
42196,2726.000,1879.000,
42200,2736.000,1894.000,
42204,2735.000,1871.000,
42208,2737.000,1874.000,
42212,2742.000,1896.000,
42216,2747.000,1913.000,
42220,2748.000,1888.000,
42224,2743.000,1876.000,
42228,2751.000,1896.000,
42232,2757.000,1904.000,
42236,2756.000,1892.000,
42240,2749.000,1885.000,
42244,2763.000,1900.000,
42248,2771.000,1909.000,
42252,2772.000,1920.000,
42256,2769.000,1905.000,
42260,2775.000,1895.000,
42264,2767.000,1905.000,
42268,2772.000,1921.000,
42272,2780.000,1904.000,
42276,2779.000,1898.000,
42280,2770.000,1912.000,
42284,2780.000,1922.000,
42288,2779.000,1907.000,
42292,2775.000,1900.000,
42296,2788.000,1908.000,
42300,2780.000,1929.000,
42304,2783.000,1909.000,
42308,2797.000,1906.000,
42312,2790.000,1912.000,
42316,2792.000,1930.000,
42320,2791.000,1924.000,
42324,2727.000,1878.000,
42328,2725.000,1867.000,
42332,2730.000,1884.000,
42336,2728.000,1890.000,
42340,2723.000,1878.000,
42344,2731.000,1869.000,
42348,2719.000,1878.000,
42352,2735.000,1900.000,
42356,2727.000,1883.000,
42360,2731.000,1870.000,
42364,2733.000,1881.000,
42368,2735.000,1897.000,
42372,2734.000,1881.000,
42376,2728.000,1867.000,
42380,2740.000,1879.000,
42384,2742.000,1887.000,
42388,2743.000,1900.000,
42392,2748.000,1879.000,
42396,2745.000,1888.000,
42400,2741.000,1899.000,
42404,2750.000,1901.000,
42408,2747.000,1882.000,
42412,2748.000,1884.000,
42416,2741.000,1897.000,
42420,2745.000,1905.000,
42424,2749.000,1888.000,
42428,2742.000,1878.000,
42432,2735.000,1893.000,
42436,2744.000,1894.000,
42440,2736.000,1892.000,
42444,2731.000,1876.000,
42448,2734.000,1887.000,
42452,2728.000,1891.000,
42456,2729.000,1882.000,
42460,2719.000,1865.000,
42464,2724.000,1877.000,
42468,2721.000,1891.000,
42472,2720.000,1871.000,
42476,2714.000,1855.000,
42480,2712.000,1878.000,
42484,2735.000,1889.000,
42488,2742.000,1893.000,
42492,2740.000,1888.000,
42496,2739.000,1877.000,
42500,2740.000,1894.000,
42504,2745.000,1895.000,
42508,2743.000,1888.000,
42512,2751.000,1879.000,
42516,2743.000,1887.000,
42520,2744.000,1903.000,
42524,2745.000,1896.000,
42528,2737.000,1880.000,
42532,2740.000,1891.000,
42536,2739.000,1905.000,
42540,2741.000,1887.000,
42544,2739.000,1871.000,
42548,2735.000,1886.000,
42552,2732.000,1893.000,
42556,2740.000,1891.000,
42560,2740.000,1874.000,
42564,2730.000,1863.000,
42568,2723.000,1888.000,
42572,2726.000,1896.000,
42576,2730.000,1884.000,
42580,2725.000,1866.000,
42584,2726.000,1885.000,
42588,2736.000,1896.000,
42592,2743.000,1888.000,
42596,2740.000,1874.000,
42600,2735.000,1877.000,
42604,2754.000,1898.000,
42608,2742.000,1889.000,
42612,2743.000,1867.000,
42616,2745.000,1883.000,
42620,2746.000,1904.000,
42624,2739.000,1899.000,
42628,2744.000,1878.000,
42632,2742.000,1879.000,
42636,2742.000,1894.000,
42640,2739.000,1897.000,
42644,2744.000,1880.000,
42648,2748.000,1874.000,
42652,2735.000,1895.000,
42656,2738.000,1899.000,
42660,2733.000,1880.000,
42664,2736.000,1876.000,
42668,2728.000,1888.000,
42672,2728.000,1895.000,
42676,2723.000,1872.000,
42680,2724.000,1868.000,
42684,2715.000,1876.000,
42688,2711.000,1885.000,
42692,2708.000,1873.000,
42696,2707.000,1861.000,
42700,2698.000,1869.000,
42704,2701.000,1880.000,
42708,2696.000,1865.000,
42712,2693.000,1842.000,
42716,2693.000,1858.000,
42720,2694.000,1874.000,
42724,2716.000,1886.000,
42728,2719.000,1867.000,
42732,2715.000,1859.000,
42736,2724.000,1877.000,
42740,2730.000,1886.000,
42744,2719.000,1877.000,
42748,2736.000,1864.000,
42752,2727.000,1872.000,
42756,2734.000,1904.000,
42760,2726.000,1888.000,
42764,2732.000,1869.000,
42768,2726.000,1876.000,
42772,2734.000,1887.000,
42776,2729.000,1892.000,
42780,2729.000,1867.000,
42784,2730.000,1873.000,
42788,2729.000,1885.000,
42792,2730.000,1890.000,
42796,2706.000,1872.000,
42800,2719.000,1869.000,
42804,2724.000,1886.000,
42808,2723.000,1888.000,
42812,2727.000,1872.000,
42816,2731.000,1872.000,
42820,2723.000,1888.000,
42824,2730.000,1891.000,
42828,2728.000,1869.000,
42832,2718.000,1864.000,
42836,2726.000,1893.000,
42840,2725.000,1890.000,
42844,2718.000,1871.000,
42848,2718.000,1860.000,
42852,2707.000,1877.000,
42856,2709.000,1885.000,
42860,2709.000,1874.000,
42864,2707.000,1861.000,
42868,2704.000,1868.000,
42872,2708.000,1881.000,
42876,2707.000,1871.000,
42880,2715.000,1863.000,
42884,2740.000,1879.000,
42888,2745.000,1887.000,
42892,2741.000,1902.000,
42896,2746.000,1885.000,
42900,2744.000,1875.000,
42904,2744.000,1893.000,
42908,2744.000,1903.000,
42912,2739.000,1892.000,
42916,2734.000,1876.000,
42920,2733.000,1876.000,
42924,2729.000,1900.000,
42928,2719.000,1884.000,
42932,2728.000,1874.000,
42936,2715.000,1872.000,
42940,2717.000,1894.000,
42944,2713.000,1881.000,
42948,2710.000,1862.000,
42952,2704.000,1864.000,
42956,2707.000,1870.000,
42960,2704.000,1877.000,
42964,2712.000,1872.000,
42968,2710.000,1855.000,
42972,2708.000,1861.000,
42976,2709.000,1879.000,
42980,2703.000,1874.000,
42984,2702.000,1854.000,
42988,2704.000,1863.000,
42992,2706.000,1875.000,
42996,2706.000,1871.000,
43000,2708.000,1849.000,
43004,2706.000,1854.000,
43008,2707.000,1878.000,
43012,2697.000,1869.000,
43016,2698.000,1856.000,
43020,2695.000,1855.000,
43024,2695.000,1866.000,
43028,2698.000,1871.000,
43032,2677.000,1849.000,
43036,2690.000,1848.000,
43040,2682.000,1858.000,
43044,2707.000,1903.000,
43048,2711.000,1909.000,
43052,2720.000,1893.000,
43056,2719.000,1877.000,
43060,2719.000,1879.000,
43064,2728.000,1887.000,
43068,2726.000,1880.000,
43072,2721.000,1872.000,
43076,2726.000,1873.000,
43080,2728.000,1897.000,
43084,2733.000,1897.000,
43088,2737.000,1880.000,
43092,2733.000,1871.000,
43096,2727.000,1892.000,
43100,2740.000,1900.000,
43104,2736.000,1871.000,
43108,2740.000,1875.000,
43112,2735.000,1894.000,
43116,2740.000,1887.000,
43120,2745.000,1879.000,
43124,2737.000,1877.000,
43128,2733.000,1894.000,
43132,2735.000,1894.000,
43136,2738.000,1883.000,
43140,2737.000,1876.000,
43144,2730.000,1889.000,
43148,2730.000,1897.000,
43152,2734.000,1888.000,
43156,2736.000,1865.000,
43160,2727.000,1888.000,
43164,2727.000,1897.000,
43168,2723.000,1885.000,
43172,2721.000,1867.000,
43176,2720.000,1880.000,
43180,2721.000,1887.000,
43184,2720.000,1884.000,
43188,2709.000,1857.000,
43192,2709.000,1867.000,
43196,2709.000,1882.000,
43200,2709.000,1878.000,
43204,2724.000,1873.000,
43208,2722.000,1858.000,
43212,2734.000,1875.000,
43216,2733.000,1898.000,
43220,2743.000,1886.000,
43224,2735.000,1873.000,
43228,2740.000,1882.000,
43232,2739.000,1901.000,
43236,2752.000,1896.000,
43240,2742.000,1875.000,
43244,2748.000,1884.000,
43248,2745.000,1901.000,
43252,2748.000,1889.000,
43256,2749.000,1873.000,
43260,2750.000,1881.000,
43264,2742.000,1901.000,
43268,2745.000,1899.000,
43272,2737.000,1872.000,
43276,2740.000,1878.000,
43280,2741.000,1904.000,
43284,2724.000,1892.000,
43288,2720.000,1875.000,
43292,2714.000,1862.000,
43296,2713.000,1869.000,
43300,2716.000,1883.000,
43304,2728.000,1875.000,
43308,2715.000,1860.000,
43312,2722.000,1872.000,
43316,2721.000,1888.000,
43320,2718.000,1881.000,
43324,2719.000,1867.000,
43328,2725.000,1872.000,
43332,2732.000,1883.000,
43336,2735.000,1893.000,
43340,2729.000,1872.000,
43344,2727.000,1868.000,
43348,2730.000,1899.000,
43352,2748.000,1893.000,
43356,2737.000,1878.000,
43360,2739.000,1870.000,
43364,2734.000,1891.000,
43368,2740.000,1897.000,
43372,2734.000,1884.000,
43376,2740.000,1879.000,
43380,2749.000,1886.000,
43384,2753.000,1902.000,
43388,2755.000,1888.000,
43392,2755.000,1885.000,
43396,2760.000,1899.000,
43400,2775.000,1911.000,
43404,2767.000,1908.000,
43408,2785.000,1895.000,
43412,2792.000,1903.000,
43416,2795.000,1922.000,
43420,2807.000,1926.000,
43424,2824.000,1911.000,
43428,2826.000,1931.000,
43432,2840.000,1956.000,
43436,2854.000,1950.000,
43440,2851.000,1939.000,
43444,2630.000,1835.000,
43448,2601.000,1833.000,
43452,2580.000,1836.000,
43456,2545.000,1802.000,
43460,2515.000,1767.000,
43464,2505.000,1766.000,
43468,2486.000,1772.000,
43472,2472.000,1748.000,
43476,2459.000,1728.000,
43480,2443.000,1726.000,
43484,2449.000,1733.000,
43488,2448.000,1719.000,
43492,2454.000,1706.000,
43496,2468.000,1711.000,
43500,2478.000,1731.000,
43504,2488.000,1731.000,
43508,2509.000,1726.000,
43512,2528.000,1734.000,
43516,2537.000,1759.000,
43520,2563.000,1770.000,
43524,2946.000,1995.000,
43528,2974.000,1995.000,
43532,2988.000,2006.000,
43536,3007.000,2034.000,
43540,3030.000,2044.000,
43544,3046.000,2038.000,
43548,3050.000,2047.000,
43552,3039.000,2063.000,
43556,3041.000,2065.000,
43560,3023.000,2052.000,
43564,2999.000,2037.000,
43568,2988.000,2046.000,
43572,2970.000,2047.000,
43576,2972.000,2037.000,
43580,2960.000,2024.000,
43584,2964.000,2032.000,
43588,2959.000,2040.000,
43592,2964.000,2020.000,
43596,2957.000,2011.000,
43600,2967.000,2024.000,
43604,2976.000,2038.000,
43608,2985.000,2031.000,
43612,3008.000,2023.000,
43616,3013.000,2044.000,
43620,3028.000,2062.000,
43624,3045.000,2057.000,
43628,3047.000,2052.000,
43632,3057.000,2060.000,
43636,3061.000,2082.000,
43640,3062.000,2080.000,
43644,3059.000,2061.000,
43648,3064.000,2069.000,
43652,3058.000,2088.000,
43656,3051.000,2079.000,
43660,3053.000,2061.000,
43664,3035.000,2058.000,
43668,3014.000,2071.000,
43672,3002.000,2060.000,
43676,2985.000,2045.000,
43680,2974.000,2031.000,
43684,526.000,703.000,
43688,301.000,565.000,
43692,128.000,417.000,
43696,19.000,294.000,
43700,1.000,232.000,
43704,9.000,204.000,
43708,3.000,174.000,
43712,79.000,154.000,
43716,140.000,164.000,
43720,150.000,189.000,
43724,100.000,167.000,
43728,5.000,103.000,
43732,0.000,94.000,
43736,3.000,103.000,
43740,5.000,97.000,
43744,0.000,80.000,
43748,4.000,70.000,
43752,0.000,82.000,
43756,4.000,88.000,
43760,8.000,71.000,
43764,0.000,66.000,
43768,2.000,78.000,
43772,0.000,78.000,
43776,0.000,68.000,
43780,5.000,61.000,
43784,8.000,71.000,
43788,0.000,79.000,
43792,5.000,75.000,
43796,1.000,59.000,
43800,4.000,68.000,
43804,5.000,80.000,
43808,0.000,73.000,
43812,0.000,54.000,
43816,0.000,63.000,
43820,0.000,80.000,
43824,0.000,74.000,
43828,3.000,55.000,
43832,2.000,64.000,
43836,0.000,77.000,
43840,0.000,74.000,
43844,863.000,439.000,
43848,1179.000,594.000,
43852,1481.000,763.000,
43856,1779.000,959.000,
43860,2051.000,1129.000,
43864,2311.000,1283.000,
43868,2537.000,1448.000,
43872,2740.000,1600.000,
43876,2908.000,1716.000,
43880,3038.000,1796.000,
43884,3122.000,1881.000,
43888,3186.000,1959.000,
43892,3198.000,2012.000,
43896,3186.000,2026.000,
43900,3139.000,2025.000,
43904,3054.000,2031.000,
43908,2943.000,2020.000,
43912,2811.000,1953.000,
43916,2645.000,1885.000,
43920,2458.000,1824.000,
43924,0.000,93.000,
43928,0.000,91.000,
43932,5.000,67.000,
43936,0.000,67.000,
43940,11.000,84.000,
43944,73.000,103.000,
43948,165.000,133.000,
43952,270.000,175.000,
43956,381.000,245.000,
43960,503.000,321.000,
43964,627.000,379.000,
43968,758.000,443.000,
43972,891.000,544.000,
43976,1029.000,629.000,
43980,1147.000,708.000,
43984,1285.000,771.000,
43988,1405.000,857.000,
43992,1515.000,957.000,
43996,1627.000,1025.000,
44000,1737.000,1082.000,
44004,1830.000,1168.000,
44008,1920.000,1240.000,
44012,2007.000,1297.000,
44016,2092.000,1327.000,
44020,2160.000,1396.000,
44024,2224.000,1455.000,
44028,2280.000,1494.000,
44032,2315.000,1515.000,
44036,2351.000,1553.000,
44040,2378.000,1600.000,
44044,2406.000,1617.000,
44048,2413.000,1621.000,
44052,2422.000,1637.000,
44056,2429.000,1658.000,
44060,2419.000,1667.000,
44064,2413.000,1650.000,
44068,2379.000,1639.000,
44072,2368.000,1655.000,
44076,2335.000,1647.000,
44080,2301.000,1616.000,
44084,1966.000,1369.000,
44088,1986.000,1379.000,
44092,2004.000,1399.000,
44096,2025.000,1415.000,
44100,2045.000,1414.000,
44104,2067.000,1420.000,
44108,2094.000,1454.000,
44112,2126.000,1473.000,
44116,2143.000,1472.000,
44120,2157.000,1478.000,
44124,2182.000,1512.000,
44128,2202.000,1525.000,
44132,2230.000,1522.000,
44136,2237.000,1531.000,
44140,2272.000,1562.000,
44144,2287.000,1578.000,
44148,2301.000,1577.000,
44152,2313.000,1581.000,
44156,2339.000,1608.000,
44160,2357.000,1631.000,
44164,2276.000,1615.000,
44168,2261.000,1591.000,
44172,2247.000,1575.000,
44176,2249.000,1587.000,
44180,2241.000,1592.000,
44184,2232.000,1567.000,
44188,2225.000,1558.000,
44192,2230.000,1566.000,
44196,2240.000,1578.000,
44200,2240.000,1563.000,
44204,2247.000,1557.000,
44208,2242.000,1572.000,
44212,2248.000,1590.000,
44216,2258.000,1572.000,
44220,2263.000,1566.000,
44224,2274.000,1584.000,
44228,2287.000,1604.000,
44232,2302.000,1600.000,
44236,2313.000,1586.000,
44240,2319.000,1605.000,
44244,2397.000,1674.000,
44248,2394.000,1675.000,
